0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:06 +0800] "GET /solr/tpl/dashboard.html?_=1473815406527 HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:06 +0800] "GET /solr/tika/admin/luke?wt=json&show=index&numTerms=0&_=1473815406584 HTTP/1.1" 200 531
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:06 +0800] "GET /solr/tika/replication?command=details&wt=json&_=1473815406585 HTTP/1.1" 200 523
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:06 +0800] "GET /solr/tika/admin/file/?file=admin-extra.html&_=1473815406586 HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:06 +0800] "GET /solr/tika/admin/ping?action=status&wt=json&_=1473815406587 HTTP/1.1" 503 228
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:06 +0800] "GET /solr/tika/admin/system?wt=json&_=1473815406586 HTTP/1.1" 200 2667
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:09 +0800] "GET /solr/tpl/dashboard.html?_=1473815409153 HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:09 +0800] "GET /solr/mongodb/admin/ping?action=status&wt=json&_=1473815409163 HTTP/1.1" 503 228
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:09 +0800] "GET /solr/mongodb/replication?command=details&wt=json&_=1473815409153 HTTP/1.1" 200 524
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:09 +0800] "GET /solr/mongodb/admin/system?wt=json&_=1473815409163 HTTP/1.1" 200 2677
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:09 +0800] "GET /solr/mongodb/admin/luke?wt=json&show=index&numTerms=0&_=1473815409153 HTTP/1.1" 200 533
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:09 +0800] "GET /solr/mongodb/admin/file/?file=admin-extra.html&_=1473815409163 HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:11 +0800] "GET /solr/tpl/dashboard.html?_=1473815411756 HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:11 +0800] "GET /solr/sakila/admin/luke?wt=json&show=index&numTerms=0&_=1473815411766 HTTP/1.1" 200 536
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:11 +0800] "GET /solr/sakila/replication?command=details&wt=json&_=1473815411766 HTTP/1.1" 200 525
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:11 +0800] "GET /solr/sakila/admin/system?wt=json&_=1473815411766 HTTP/1.1" 200 2674
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:11 +0800] "GET /solr/sakila/admin/ping?action=status&wt=json&_=1473815411766 HTTP/1.1" 503 228
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:11 +0800] "GET /solr/sakila/admin/file/?file=admin-extra.html&_=1473815411766 HTTP/1.1" 200 1092
